GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.OpenshiftRoleBindingObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeStatus,655,0,102,0,59,0,81,0,30,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SysctlFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CapabilitiesFluentImpl,615,0,100,0,55,0,81,0,31,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CustomResourceDefinitionNamesObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SecretVolumeSource,293,0,46,0,27,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.LimitRangeItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ProbeFluentImpl.TcpSocketNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.GroupObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExternalMetricStatusFluentImpl.CurrentAverageValueNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectReference,226,195,58,12,5,33,36,21,5,17
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNodeSelector,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LifecycleFluentImpl,172,73,38,6,23,10,34,9,14,7
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableExecConfig.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuotaListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMapVolumeSource,293,0,46,0,27,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,AttachedVolumeBuilder,222,0,30,0,50,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeClaimStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ModelDeploymentStrategyObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.DeleteOptionsObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,FlexPersistentVolumeSourceBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetaFluentImpl.OwnerReferencesNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.NamedClusterObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLocalVolumeSource.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.IngressListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EndpointSubset,267,0,38,0,25,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTopologySelectorLabelRequirement,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMapNodeConfigSourceBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Binding,295,0,46,0,28,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodsMetricSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SecretEnvSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ImageStreamImportNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeNodeAffinityBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNamespaceStatus,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLocalObjectReference.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableVolumeMount,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PreferredSchedulingTermFluentImpl,174,0,34,0,26,0,32,0,15,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.NamespaceListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RepositoryImportStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SecretListFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableSecretEnvSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodSpecFluentImpl.AffinityNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LimitRangeSpecFluentImpl.LimitsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CapabilitiesObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ComponentStatusFluentImpl,733,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodDNSConfigOption,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLocalObjectReference,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.IngressTLSObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,MicroTimeBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableEndpointPort,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamespaceFluentImpl,431,0,78,0,56,0,76,0,37,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePersistentVolumeClaim.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LifecycleBuilder,144,78,29,1,29,21,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Event,893,0,150,0,80,0,117,0,42,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ContainerStateObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CustomResourceDefinitionSpecObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TolerationFluentImpl,225,0,48,0,36,0,44,0,20,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EnvVarFluentImpl.ValueFromNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PersistentVolumeClaimListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLimitRangeItem,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,RootPaths,155,0,22,0,15,0,21,0,10,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableContainerState.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceMetricSourceBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceMetricStatusBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ProjectedVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EventFluentImpl.InvolvedObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,StatusFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableSecretKeySelector,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ExternalMetricSource,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,StatusCauseBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimList,305,0,46,0,29,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ObjectMetricStatusFluentImpl.AverageValueNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContainerStateWaiting,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HTTPGetActionBuilder,174,117,29,1,35,27,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SourceRevisionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScopedResourceSelectorRequirementFluentImpl,395,0,70,0,42,0,58,0,23,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ConfigMapVolumeSourceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ServiceStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerConditionBuilder,291,0,30,0,62,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableQuobyteVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.GlusterfsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.AwsElasticBlockStoreNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.TagReferenceObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Lifecycle,105,86,26,4,3,15,18,9,3,9
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ProjectedVolumeSource,201,0,30,0,19,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodStatus.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.OAuthClientAuthorizationListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountTokenProjection,237,0,38,0,22,0,33,0,14,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ComponentCondition,283,0,46,0,26,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeDevice,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ConfigObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.JSONObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScaleIOVolumeSourceFluentImpl.SecretRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ISCSIPersistentVolumeSourceFluentImpl.SecretRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,CephFSVolumeSourceFluentImpl,595,0,104,0,67,0,93,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,LoadBalancerStatusFluentImpl,552,0,78,0,51,0,65,0,26,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EventSourceFluentImpl,103,0,24,0,19,0,21,0,9,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ScopeSelectorFluentImpl.MatchExpressionsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.LimitRangeListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodDNSConfigObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerSpecFluentImpl,727,0,112,0,73,0,97,0,41,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeClaimSpecFluentImpl.SelectorNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamespaceFluentImpl.MetadataNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ConfigMapNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNamedCluster,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ProjectListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableHTTPGetAction.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamespaceListBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.CertificateSigningRequestItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.RbdNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RoleListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.OpenshiftClusterRoleItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNodeAddress,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.ServiceAccountItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIVolumeSourceFluentImpl.ItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,Sysctl,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ReplicationControllerFluentImpl.StatusNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.CertificateSigningRequestStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TypeMeta,191,0,30,0,18,0,27,0,12,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateSpecFluentImpl.MetadataNestedImpl,13,22,0,0,3,5,1,3,1,3
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ContextBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableQuantity,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableStatusDetails.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMap,181,160,47,7,5,27,31,14,4,14
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceQuotaFluentImpl,424,0,78,0,55,0,75,0,36,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ReplicationControllerObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerSpec,293,0,46,0,27,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeSpecFluentImpl.TaintsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneablePodReadinessGate,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableStorageOSVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLifecycle,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PersistentVolumeSpecFluentImpl.NfsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.PodSecurityPolicyExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,GitRepoVolumeSourceBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PodSecurityPolicyListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DownwardAPIVolumeFileFluentImpl.ResourceFieldRefNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PersistentVolumeListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ListMetaFluentImpl,121,18,32,0,19,5,24,4,8,4
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NodeSelectorBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,TopologySelectorTermBuilder,199,0,30,0,46,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.RollingUpdateStatefulSetStrategyObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLabelSelectorRequirement.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableAzureDiskVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ResourceQuotaListObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.SubjectAccessReviewObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableListMeta,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ScopeRestrictionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ImageImportStatusObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceFieldSelectorBuilder,245,0,30,0,54,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.ModelDeploymentConditionObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.ClusterRoleBindingItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountList,305,0,46,0,29,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableNodeSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,EnvFromSourceFluentImpl,236,61,47,5,29,11,43,9,18,8
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLimitRangeItem.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.PodSecurityContextObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.AdmissionResponseNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ServiceAccountFluentImpl,1288,0,190,0,121,0,163,0,68,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableGlusterfsVolumeSource,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTopologySelectorLabelRequirement.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.ImageListNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,InitializersFluentImpl,536,122,84,12,47,16,73,10,27,8
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,SecretVolumeSourceBuilder,268,0,30,0,58,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.NetworkPolicyNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateSpecBuilder,144,78,29,1,29,21,22,6,7,6
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchemaFluentImpl.PriorityClassNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.IdentityObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.JenkinsPipelineBuildStrategyObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,KubeSchema,7367,0,1278,0,642,0,963,0,324,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableTopologySelectorTerm.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodTemplateSpecFluentImpl,172,73,38,6,23,10,34,9,14,7
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableContainerImage.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,NamedExtensionFluentImpl.EndpointsExtensionNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ResourceFieldSelectorFluentImpl.DivisorNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableLimitRangeSpec.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,PodsMetricSourceFluentImpl,296,0,52,0,40,0,52,0,26,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,WatchEventFluentImpl.VolumeObjectNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,HorizontalPodAutoscalerStatusBuilder,314,0,30,0,66,0,28,0,13,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableCluster,51,0,0,0,7,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,ConfigMapList,305,0,46,0,29,0,39,0,16,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,DoneableKeyToPath.new Function() {...},8,0,0,0,2,0,2,0,2,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,VolumeFluentImpl.NfsNestedImpl,35,0,0,0,8,0,4,0,4,0
Fabric8 :: Kubernetes Model,io.fabric8.kubernetes.api.model,BaseKubernetesListFluentImpl.LocalSubjectAccessReviewItemsNestedImpl,43,0,0,0,10,0,4,0,4,0
